@relation newArff

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"kamu tidak daftar paket internet 5gbutk langgan hubung 1 - 13 atau klik _url_ dari nomor tri - mu atau kirim mau sgb ke 234info200",NotSpam
"pk saya sudah didpan plaza city view",NotSpam
"ulah hilap nya kakak sadaya wargi dinten jumat 17616 bade aya evaluasi lustrum akhir ti pupuhu forumna dikawitan ti tabuh 0900 di sekre lss",NotSpam
"halo pipin kurniawati untuk kembali ke rekening paypal anda harus buat sandi baru",NotSpam
"jul bentar pesan saya gojek iya dari lawa ke kantor jam 11",NotSpam
"itu si pmk maksud apa iya",NotSpam
"mana aku tadi di matahari eweuh - __ - ini lagi numpang charge coba di tempat thai tea",NotSpam
"isi ulang kuota 125gb hasil dan kuota tlh tambah info kartu tri di 1 - 13 atau di bimatri download apps puas hny rp5500mgg di eshop hub 3931",NotSpam
"isi ulang kuota rgb hasil dan kuota telah tambah dptkan informasi kartu tri mu di 1 - 13 atau di aplikasi bimatri",NotSpam
"sudah pulang ih tadi kakak perempuan lihat pas aku ngebelakangin kamu kamu kakak perempuan lewat ih tawa pas aku nengok kkeliatan dari samping makanya jangan lurus saja ih sedih ih kasi",NotSpam
"dear pipin kurniawati reservasi terbang anda telah sukses konfirmasi e - tiket anda dapat di attachment terbang pergi",NotSpam
"arti nilai ambil oleh itb itu nilai sekolah iya bukan nilai unas",NotSpam
"anda sedang nikmat paket reguler sisa kuota 10 - 1040 kb mau kuota aoomb cuma rpiorb balas sms ini ketik mau spasi aoomb utk paket lain hub 1233",NotSpam
"anda baru saja daftar diri bagai anggota friendster mohon segera konfirmasi akun anda tekan tombol di bawah inimudah kan",NotSpam
"buat bulan atau buat di bandung saja kalau di bandung saja pakai stok rumah",NotSpam
"pph jmpt mmh di pmi klr jam 9 kalau nti di dago masih ujan mau di jmpt d rumah tth beli miskam pph di bubur pmi ade mau bubur juga",NotSpam
"terima kasih telah kunjung blog ini silah tinggal komentar sangkut artikel ini atau rupa kritik dan saran blog ini mohon tidak laku spamming",NotSpam
"isi ulang 125gb berhasilkuota 125gb tlh ditmbhkandptkan paketri anak kuliahhrg rpaorb 85gb di 3storeoutlet terdekatketik 1 - 13 atau pilih dari bimatri",NotSpam
"hallo selamat hari senin aku bawa kabar gembira kita kumpul pubdok iya hari ini jam 545 kumpul dulu di sekre pmk dateng yuk",NotSpam
"selamat sabtu pagi ceria bagaimana kabar saudara dalam rangka jaga silahturahmi intim di antara kita ini saya ajak saudara kamu hadir pada gath pks di pasar festival kuning jam 4 sore dateng eagh kakak 3 salam demi tuhan special performance bedil saya sunda - lilinugroho",NotSpam
"riset di amerika tunjuk kalau 50 persen gawai tidak puas kerja mereka saat ini hanya 50 persen gawai aku puas kerja mereka bagaimana kamu apa kamu puas kerja sekarang mari isi survei kami dan tumpah keluh kesah",NotSpam
"oh begitu aku baru berangkat hbs msghrib kang bareng pph soal motor aku ada di nangor moga lanjur yaa",NotSpam
"punten ada charger laptop acer dan malam ini ada di ganesha mau nyolokin bentar charger laptop aku rusak mau ngirimin lapor",NotSpam
"maaf sekarang ini kmr - kmr kami sudah penuh terimakasih sudah kontak kami",NotSpam
"wkwkwk bisa iya gajanji",NotSpam
"saya bawah sky bridge antara east west",NotSpam
"akhir ikut ini beberapa etika kirim email harus diketahui oleh para profesional jangan sampai ketidaktahuan kamu akan etika email buat kamu hilang sempat harga hanya karena terima email rasa kamu tak profesional",NotSpam
"iya umum lisan bukan tulis tawa",NotSpam
"iya sedih amat lu sama acel kurang tarik arti",NotSpam
"nanti kalau nyata mas dikit kabarin saja yaa",NotSpam
"maap tidak ada uang sop dikit banget demandnya soal mending ngobrol langsung begini kan",NotSpam
"selamat pagi bpkibu kmi dari bubbly laundry kmi dapat email mnghbungi nomor ini ada bisa kmi bntu",NotSpam
"nanti malam mungkin sampai kosan malam banget tolong siap bukain iya bu mungkin atas jam 11 soal macet arus balik",NotSpam
"sudah bilang benar atau salah kan biar serta lain tidak spamming",NotSpam
"mad bisa tolong push saja dulu semua tidak biar ku bisa bantu bantu dikit",NotSpam
"itu kalau semisalkan install wordpressnya beda - beda tidak iya kemarin dari patra tanya itu",NotSpam
"ok langsung sana saja iya sampai duluan tolong pesan tempat dekat colok",NotSpam
"maaf lambat ini habis dari japla mau ke kosan dulu bentar ambil barang tinggal",NotSpam
"aku juga ingetnya besok tapi karena ingat blur jadi mau pasti tawa",NotSpam
"sama komposisi warna sih soal sekarang masih asal tempel",NotSpam
"xl pakai internet anda hari ini tarif rp3kb sudah lebih dari rp - prb untuk internetan lebih cepat beli paket hotrod di 123 info 817",NotSpam
"uy mana mko cika sudah sampai mako kah",NotSpam
"aih pulang duluanma kau lama sekaliko datang",NotSpam
"tungguma di sana lagi di jalanka ini",NotSpam
"weh datangko bukber nah awas tidak datang",NotSpam
"kapanko pulang kau tidak bilang - bilang kalau pulang aih",NotSpam
"besok futsal nah jam 10 di pasaga",NotSpam
"aih maaf mati paket internetku sama habis juga pulsa",NotSpam
"aduh bosanka di rumah culik dulu eh",NotSpam
"aih apaji di kampung ko toh pantas jelek sekali sinyal",NotSpam
"besok futsal nah jam 10 di pasaga",NotSpam
"aih maaf mati paket internetku sama habis juga pulsa",NotSpam
"aduh bosanka di rumah culik dulu eh",NotSpam
"aih apaji di kampung ko toh pantas jelek sekali sinyal",NotSpam
"deh si blampe pantas tidak datang - datang",NotSpam
"ingatki besok nah ingatki besok nah ingatki besok nah ingatki besok nah ingatki besok nah ingatki besok nah ingatki besok nah",NotSpam
"ayo bisa bakar - bakar jagung bakar - bakar ubi atau bakar - bakar rumahna orang",NotSpam
"ayo ke rammang - rammang bagusmi tempatna bede",NotSpam
"iyo terus - terus meko sudahna jual coto ada lorong masuk belok kiri",NotSpam
"muttar adaka di jalan masuk ke kampung ku tunggu di sini ko nah jangan lama - lama hahaha",NotSpam
"tolo - toloi itu anak tipu sama sms mama minta pulsa",NotSpam
"kak muttar ada mki di makassar",NotSpam
"oh iya di maros paeng maksud",NotSpam
"masih kuliahka sampai h - 4 lebaran deh lamata mi tidak ketemu nanti ke rumah nah siara",NotSpam
"harap masuk 30 - 300 di line dalam 30 menit",NotSpam
"kamu dapat bonus bicara 24 jam ke semua tri laku di 16 kota cek di 111 pilih isi ulang promo atau _url_",NotSpam
"malam pak domino pizza sudah di depan tugu sukarno",NotSpam
"kuota internetmu hampir habis ayo isi kuota internet hari soomb hanya rpso balas sms ini ketik soomb beli ngio",NotSpam
"selamat anda telah berhasi beli internet hari roomb laku hari ini sd pukul 2359 untuk isi kuota internet lain cek di 1233 nioj",NotSpam
"saya sudah di depan nasi goreng nomor 3 nya di mana iya bisa keluar rumah terima kasih",NotSpam
"aki mau minta nomor telpon abi",NotSpam
"telponsms keluarga anda sedang di tanah suci lbh hemat paket flatcall 01016mulai rp50rbminggutekan122104 info _url_ pair",NotSpam
"pulsa rp 13000 mau pulsa sos 2000 aktif sd h 1 rp - p000 bea jasa rpsoo akan potong saat isi pulsabalas ya ke 505",NotSpam
"wan minta email",NotSpam
"assalaamualaikum _url_ kami keluarga ucap selamat iedul fitri 1437 h taqobballaahu minna wa min kum mohon maaf lahir batin salam dari kami buat semua ijal skeluarga assalaamualaikum",NotSpam
"the newton hotel",NotSpam
"asta make sd card siapo",NotSpam
"insya allah tanggal 27 feb 2016 jujuk mang ujuk mbah berangkat umroh mohon maaf jika ada salah khilaf smg kami beri sehat kuat selam jalan ibadah umroh aamiin iya robbalalamin",NotSpam
"ibu lagi jalan kak trina di rumah",NotSpam
"wan mana - ayuk adah",NotSpam
"wan ini kak ary laju kalau kalian mau nonton dsini masih hujan mlm ini kak ary nk ngemci jugo",NotSpam
"daftar calon senator hmifnama satria priambada nim 13513034",NotSpam
"hokkay gapapa mau ikan kerja ke anak if 2014",NotSpam
"belum psdnya di nilta terus dia baru balik tengah maleem",NotSpam
"sisa kuotautama 41gbjam01 - 06 247gbjam09 - 17 3470mbnikmati internetan di jaringanag cepat beli extrapkt lain tekan1 - 13",NotSpam
"ambil bonus hari di 600 bebas pulsa dptkan gratis nelpon atau internetan dan promo lain sesuai hobi",NotSpam
"segera aktif paket promo merdeka hingga bgb rp jirb eohr aktif di hot offer 363",NotSpam
"plg setia telkomselanda pilih ndpt saldo tcash rpsorb aktif stiker tcash tap belum eiagustig di grapari7eleven jabotabekklik _url_",NotSpam
"dptkan disc tarik 15 speaker thonet vender di raja speaker mangga 2 mall lt5 blok d tukar 10 poin ketik rajaspkr kirim ke 777 cek poin hub 700",NotSpam
"promo beli paket flash mulai igb di my telkomsel app dapat extra kuota rgb ag lte dan extra nelpon hingga 100mnt1hr buru download di _url_ sk",NotSpam
"hanya rpssrb dapat kuota 45gb30hr ayo aktif paket di 363836 sekarang juga lebih hemat hingga 50 internetan jadi lebih murah promo sd 16 sep 2016",NotSpam
"hai ibu tifanimatahari bangga jadi bagi dari indonesiatrs mnyajikan fashion trbaikkhusus uandadiskon 10 sd 4septunjukan smsmcc 2713254351481sk",NotSpam
"hai ibu tifanitampil lebih gaya trend baru warna pastel sepatu boots stylish cek koleksi kami di matahari mobile app _url_",NotSpam
"diskon 50 kacamata lengkap bonus kacamata hitam tunjuk sms ini di jl kopo margahayu 337 t5431967 sk berlakupromo606",NotSpam
"langgan yth bila merlu bantu kbri di malaysia telp 603 - 6031164016 alamat no 233 jalan tun razak 50400 kualalumpur po box 10889 malaysia",NotSpam
"langgan yth bila merlu bantu ikut nomor telepon kbri di jepang81334414 - 8133441401 alamat 2 - 9 highashi gotanda 5 - chome shinagawa - ku tokyo - to 141 - 002 - 00 - 00",NotSpam
"maaf neng sudah mkn belum",NotSpam
"paling kirim lewat pos saja bu soal belum bikin rekening",NotSpam
"asalamuallaikum ibu tadi ada tugas pln kata listrik nyak belum di bayar soal kalu tidak cepet - cepet di bayar takut lanjur di matin barusan sudah sms trisna tapi kta nya sms saja ibu ini nomor rekening listrik nyak 5359 - 53590014984",NotSpam
"maf siapa iya soal sms nya tidak buka",NotSpam
"ada di dapur rumah kayu dua tanya saja ke mimi",NotSpam
"nil maf bagaimana pijeman teteh sudah belum di tasper",NotSpam
"maaf saya delivery prabhu sudah ada di jalan pintu hassanudin terimakasih",NotSpam
"ndak perlu nanti saya buat isi kenapa kok pakai uang pribadi dulu alas karena tidak bawa kartu jasindo atau faktor lain",NotSpam
"ok mbak sukses",NotSpam
"udah lagi nganter dari jepang ke hotel",NotSpam
"a minta alamat lengkap patok nya nuhun",NotSpam
"asalamualaikum teteh listrik di vila cirata habis pulzanya zen",NotSpam
"okeh tetehpast teteh kan sibuk",NotSpam
"teteh ko gagal terus",NotSpam
"nah sekarang mah nyala kakak perempuan tidak apa - apa ko kakak perempuan",NotSpam
"permisi ini nilta anak pak siswanda ini nomor tokennya iya listrik ioorb tokenstroom 4543 3861 5683 2979 9939",NotSpam
"punten baru inget kemarin soal masih lagi acara di luar jadi belum bisa ke atm terus hari ini bahkan lupa ini btr lagi saya isi",NotSpam
"blm kalau mie atau makan lain ada tidak iya",NotSpam
"nyata masih tunggu di sini he",NotSpam
"aslmkm mbak nilta swahnya sudah beres sudah di tanam padi tinggal beli pupuk jadi sawan 9 kotak kapan ktpnya di anterin mau di bikin surat di desa",NotSpam
"pak kemarin bawa berapa kg iya total",NotSpam
"thnya km mau nonton lain waktu apa bagaimana tidak tahu aku jdnya mau nonton apa tidak",NotSpam
"collect sms tekomsel nomor 6281 - 628119306840 gagal kirim sms ke anda jika kanan bayar biaya sms rp 175 balas yes dan no jika tidak info cs 133188",NotSpam
"bu bagaimana ini hujan",NotSpam
"aku boleh telepon kamu tidak nil bentar saja",NotSpam
"ada penting nil coba cek line",NotSpam
"lhah nil sudah jam 1 - 1 kok belum paling masih di mana ini lagi ada tugas apa mau paling kam berapa",NotSpam
"ok apa akta jual beli sudah jadi sama warkah tanah",NotSpam
"kalau kk tidak ketemu apa cek di mbak bani",NotSpam
"dad tidak bisa kontak sampai jam 5 sore besok",NotSpam
"nilta minggu ada teman dad bodoh bambang akan ambil uang rsorb lebih bayar obat herbal botol tolong ambil uang di nakas tempat tidur dad kalau kurang dari brankas titip di lina tks cc lina",NotSpam
"ada siapa di rumah",NotSpam
"lgsg ke kamar 12 - 1 - 1 saja ye",NotSpam
"rp950000 rp300000 rp1250000",NotSpam
"ntar lagi aku ke kamu yaa",NotSpam
"uda thea mf baru buka smsnyatd tidak dengar smsnya",NotSpam
"mau facebook - an tapi tidak punya akses internet tekan 3 - 35 kamu bisa facebook - an puas mulai dari baru status kirim pesan komentar lainnyainfo 1 - 13",NotSpam
"gak mau kalah eksis teman cukup login lewat facebook xpress di 325 nikmat mudah tetap eksis di media sosial",NotSpam
"sudah cek pulsa di 1111 ayo coba isi kuota kuota125gb hanya eerb balas sms ini ketik gk beli n2 - 26",NotSpam
"rbt gratis eohr pertama paket tahun kamu 1 titip rindu buat ayah - ebiet g ade 2 asmara - novia kolopaking 3 bujang - kus plus s dan k laku dan rbt kece lain cek _url_ pilih lagu kamu suka sesuai nomor urut balas ketik 1 2 atau 3",NotSpam
"yang spesial buat kamu bayar sedikit dapat banyak hanya rp15000 dapat igb puas internetan 7 hari beli paket hari igb 7 hari di 1111 info123d980",NotSpam
"harap dapat uang bonus mending baca tips supaya cepat kaya dan tidak gantung sama uang bonus cukup ketik 1031",NotSpam
"xl pakai internet anda tarif rp1kb sudah capai rp - p500 dari maksimal pakai rpiorb mau internetan xtra seru pilih pkt combo xtra di 1 - 13",NotSpam
"bpkibu yth mhn bantu agar unit anda dapat ambil mhn abai sms ini jika unit sudah ambil trm ksh",NotSpam
"pak saya sudah di depan tangga itc depan ondomaretnya",NotSpam
"sy di jllangsat 2 pak",NotSpam
"saya sudah sampai posisi mana iya pak",NotSpam
"maaf _url_ _url_ tidak tahu _url_ salah masuk alamat",NotSpam
"posisi di mana saya prkir di samping toko",NotSpam
"pak saya sda dprkiran iya pak",NotSpam
"jam 5 kenapa mas",NotSpam
"harap masuk 9406 di line dalam 30 menit",NotSpam
"bapakibu nikmat layan kurban super berkah - hak daging kurban antar gratis - dapat sembelih sendiri - hewan sehat jelas dan sesuai syariat - kurban sekaligus wakaf alquran harga mulai rp 22 jutakunjungi _url_ rumah amal salman itb 6 - 6 811 - 22 - 228 - 333 _url_",NotSpam
"info gempa mag 51 sr 29 - jul - 16 160711 wib lok949 ls 10700 bt 236 kamu baratdaya garut - jabar kedlmn10 km bmkg",NotSpam
"salam sudah selesai",NotSpam
"jl dadali 2 nomor 26 rajawali",NotSpam
"ini ali afwan sms tidak kirim kalau mau datang ke rumah mertua langsung salam saja abbas di rshs mau operasi masih belum tengok",NotSpam
"saudara laki - laki besok jadi ketemu iya di gerbang belakang stand by jam 10 berangkat jam 11 tidak pakai lambat",NotSpam
"jangan kitu kalau begitu kita berangkat sama - sama pulang juga sama - sama lah jangan sendiri - sendiri gw kan jadi tidak enak sama anak - anak kalau kamu sih tidak ngerasain",NotSpam
"pantang pulang belum menang tawa",NotSpam
"bayar 27938344 - 27938344 via bang transfer telah kami terima saat ini kami telah siap order sebut kirim",NotSpam
"zalora laku bayar order 27938344 - 27938344 rp 404500 dalam waktu maksimal 24 jam bca 4500 - 450000010 mandiri 07000005022 - 070000050224 bri 03900100047 - 03900100047301 bni 12014 - 120140146 laku konfirmasi bayar di _url_ agar cepat proses verifikasi nikmat mudah gratis 30 hari kembali",NotSpam
"sy sudah di lokasi di pintu gerbang",NotSpam
"jes baca line di grup",NotSpam
"payday sale up to 70 extra 20 off tanpa min belanja kode smjanig laku 26 - eijanig i pakai sk laku klik _url_",NotSpam
"yth ibu jessica rsv rute baltos - kuning - blora 24 maret 1900 jadwal jadi 1930 info 02 - 0286008800 02172628 - 021726280 terimaksih mgosararea shuttle",NotSpam
"jangan tunggu kena sanksi ayo segera lapor spt tahun 2015 anda paling lambat 31032016 cara online atau hub 0 - 01 - 69121 - 691211 terimakasih kpp tambora",NotSpam
"kode verifikasi google anda adalah 497607",NotSpam
"paket inetnya habis bukan jess aha",NotSpam
"tak bisa bicara sekarang ada apa",NotSpam
"pengalamanpertama naik grabcar grabbike lagi gratis lagi sampai ronya jalan periode promo hingga 2 sept 2016 buru cek info di _url_",NotSpam
"jes kmu mana msh di pus kah",NotSpam
"bbr teman - eman besok jangan lupa iya ada bbr kumpul jam 9 di sekre 1 bakal ada snack looh tunggu hadir demi sekre lebih baik",NotSpam
"2016 - 09 - 10 081851plg yth sisa kuota flash anda aggmb download mytelkomsel apps di _url_ cek kuotabeli paket flash atau hub 363",NotSpam
