@relation datatest

@attribute Sms string
@attribute class{'spam', 'NotSpam'}

@data
"[ITB SC] Assalamu'alaykum Bimo, kamu trdftr di pekan-3 ITB SC, Sabtu, 030415.Registrasi jam 13.30-14.00 @GSG Salman. Jk trlambat akn ada pngurangan poin. Pastikan kamu hadir bersama yg lain. Jgn lupa utk mmbawa: Al-Qur'an, Alat tulis & A4 2 lbr, Jaket & obat2an pribadi. DC: Baju Koko/Kemeja (Lk), menutup aurat (Pr), sopan, dan rapi.Yuk luruskan niat semoga Allah berikan hidayah & kbrkahan utkmu & utk kita semua :) Aamiiin.- Tim ITB SC",NotSpam
"[Jarkom Asisten PTI] Silakan cek kelulusan di web. Bagi yg lulus, wajib hadir briefing hr ini(rabu,11 feb) 18.30 di gd. Mektan. Jika tdk dpt hadir, sertakan izin yg valid dg membalas sms ini sblm pukul 4 sore hari ini. Trims.",NotSpam
"urpa-ers!! jumat ini tgl 27 feb 2015 bakal ada sparring dan latian bersama looh sama uru (unit renang unpad) jam 5 sore di kolam kebanggan. be there ;) ps: kali kali mau cari jodoh sekalian",NotSpam
"Selamat pagi ka... Saya Wilmar mewakili cakru Radio Kampus 2015 mengundang kakak untuk hadir dalam acara Dies Natalis RK 2015 pada : Ditunggu kedatangannya ya kak dan jangan lupa untuk konfirmasi kehadiran dengan membalas sms ini. Terima kasih kak :D",NotSpam
"Pesanan #336553187 - mohon melakukan pembayaran via ATM Mandiri atau Internet Banking sebelum 12 Aug, 2016. Periksa email anda untuk instruksi lebih lanjut.",NotSpam
"Cuma hari ini! IM3Ooredoo Freedom Combo XXL hanya Rp149rb(normal Rp199rb).Dptkan Unlimited 4G Big Bonus. Ayo! Tekan*123#OK",NotSpam
"Maaf kak gak bs dateng ada tugas besar besok kak:(",NotSpam
"Maap nih abang/mpok, tugas osjur lg banyak bgt, aye kaga hadir dulu ye",NotSpam
"Baik kaaak maap br bls hehe. Kakak gimana kabarnyaa? Emang ada sertifikat kok kak tapi paling baru dibagiin semester depan pas udah masuk. Butuh buru2 gak kak?",NotSpam
"hihi baik hamdalah :-) aku butuh untuk dikumpulin tgl19 ini sbg syarat lulus gt dr prodi hehe klo softcopy nya aja gitu bisa ga ya?",NotSpam
"(XL)Sisa kuota Pkt HotRod 1.5GB, 30hr Anda kurang dari 300MB. Info kuota: *123*7# atau my.xl.co.id. Info 817",NotSpam
"CNN ID invites you for HR intv on MONDAY (16/05) at 3 pm at 3A Floor TRANS TV Jkt. Bring CV & Campus Reference Letter. Send confirmation to GHEA (082308239127)",NotSpam
"[SMSP]1. Jangan lupa ya bsk datang jam 6, telat potong gaji :P 2. Bawa laptop bwt backup dosen (hari H pasti dinamis loo) 3. Selalu persiapkan slide ya baca bwt materi hari kedua, pastikan kalau semua video jalan (jaga jaga klo seumpama dosen tidak bisa ngisi cofast harus siap ngisi)  4. Bila ada masalah bisa hubungi saya, tapi usahakan cari solusi sendiri dulu ya :* 5. jangan lupa bawa goodiebag, bsk ada 3 mug loo :D salam cinta dari wahyu :D",NotSpam
"Bagi yang berminat, silahkan langsung kontak Mas Insan ke insan.air@gmail.com atau ke nomor 081311025850",NotSpam
"(PEMILU 2.0) Helo massa HMIF, buat DPT yg blm dpt password / bermasalah login sehingga kemarin ga bisa milih, SMS nim kamu ke 081215992230 ya :D",NotSpam
"Yang biasanya kalo buat masang pigura pak. 5 cm mungkin kurang lebih.",NotSpam
"[HMIF GOES OUT]Teman, untuk mempermudah komunikasi, saya minta LINE id teman ya. Untuk diadd d grup.Diingatkan lagi utk melunasi biaya HMIF Goes Out ya untuk yang belum membayar. Natan Divisi Ekstrakampus 13513070",NotSpam
"Permisi kak, kami kelompok 4 mau asistensi besok. Kira2 bisa ga ya?",NotSpam
"Eh, kalau unsur transisi jg dirangkum?",NotSpam
"Oya mbak..khusus Minggu ada potongan. Kalau mbak jadi pake salah satu desain harganya jadi 45ribu per item",NotSpam
"Fer bisa minta tolong scannin soal mat yg integral tentu? Terus kirimin ke email gw ",NotSpam
"Halo, Bimo.Aku Shafira dari Veritrans. Mau follow up terkait penawaran kerjasama Veritrans dgn HMIF ITB waktu itu.Mohon infonya yaaa. Thanks",NotSpam
"Kalau selasa kosongnya jamberapa ka?",NotSpam
"Di sekre kaaak, oh oke kaak gapapaa",NotSpam
"Tempat duduk no 5 pinggir",NotSpam
"Fer libur sampai kapan?",NotSpam
"Sumonngo dicek gallery kami di IG @bijikacangcraft",NotSpam
"Ke aula apa cc barat ya?",NotSpam
"Fer liburnya kapan?",NotSpam
"Sekolah kan jam 7..",NotSpam
"Mohon tunggu sebentar kami akan kirim gambar motif yang lainnya",NotSpam
"oiya lupa konfirm. aku insha Allah datang :)",NotSpam
"Ok.!! Mau cek spek nih. Mmpung masih kosan. Jdi yg prlu d bwa manset, kerudung, sma ninja",NotSpam
"Legging kak sama kerudung segi empat hitam",NotSpam
"Nomor Tri kamu : 6289651406309. Sisa kuota internet reguler kamu 1418 MB. Info lanjut cek di *123# atau melalui aplikasi BimaTri.",NotSpam
"Fer, lu masih ada data fisika kita yang dulu ngak ? Kalo ada tolong cek kalo kita tembak di berapa meter.",NotSpam
"Co ini gw ajo, gw mau makan malam dulu ama Ryannnn ke simpang",NotSpam
"sory Ryan saya masih meeting, masih avail smpe jam brp?",NotSpam
"Kawan XIIB, besok pulang tes kumpul di hall & bawa uang 35 rb buat kado + kue pa yahya, kasih ke dedep oliv ato felim. Thanks :)",NotSpam
"Anda telah dihubungi oleh +628122734210",NotSpam
"iya boleh nanti saya hubungi. tks ya",NotSpam
"Hadiah terbaik untuk buah hati adalah waktu Anda untuknya, sisihkan sejenak dan kita mulai dengan mengantarkannya di Hari Pertama Sekolah.",NotSpam
"Bilangin suruh main yang lama. ",NotSpam
"Yan mama nyariin kata nya kok gk plg2",NotSpam
"Dmana sy depan pos Motor ijo",NotSpam
"Ass wr wb pagi Ryan, maaf ini bpk Vicky mau menanyakan uang kost utk bulan juli. Trm ksh",NotSpam
"Konvensi Ketatanegaraan, Presiden Republik Indonesia akan Menyampaikan Pidato pada Sidang Tahunan MPR, Selasa 16 Agustus 2016, pukul 09.00 WIB.",NotSpam
"Yan KTP nya harus ganti E~ KTP. batas nya. Ampe tgl. 1. september",NotSpam
"Ohiya, ada tambahan yg tadi lupa, bisa ada fitur Wishlist juga ya kayak kalo di online marketplace lain gitu. Btw, Penjelasan proses pekerjaan pengumpulan user req itu katanya berapa kali wawancara dan gimana",NotSpam
"Tania Pohan KTP kamu ketinggalan di loket I validasi. Segera kembali kesini ya",NotSpam
"Maaf Nak, sy blm bisa ke kantor hari ini. Insya Allah bedok pagi.",NotSpam
"Kalau satu fitur punya banyak kegunaan bukannya bakal kepanjangan ya kak judulnya? Kalau menurut saya sih pake kata kuncinya aja kaya wishlist etc, cuma kalau ga ada kata kuncinya baru ditulis agak panjang. Gimana?",NotSpam
"Ntar sore gw k kosan nya! Lu makan jam brapa? Kluar ga?",NotSpam
"Ivan pulang udah ga hujan sejam lalu",NotSpam
"Ok, terima kasih Pak. Alamtnya di sini: D'COST- Kemang, Jl. Kemang Raya No.84, Mampang Prpt., Kota Jakarta Selatan",NotSpam
"Kalo ada yang nyariin gue habis perpisahan dari sekolah ini, bilangin sama dia, cari aja di google.com",NotSpam
"Gimana ngawur semua gak?. Ya sok. tulis aja yang tadi itu...",NotSpam
"Pak kalau jemputnya 20.30 saja bisa nggak? Sepertinya acaranya ngaret",NotSpam
"Fer adanya kaporit + aseton , sama kaporit + feton ._.",NotSpam
"Bukan autocad malahan autodesk ini",NotSpam
"Iya fer suruh tunggu bentar",NotSpam
"Fer , nanti tas gw yg ketinggalan di titip di satpam ya , papih gw mau ambil nanti siang.",NotSpam
"Lihat WhatsApp Messenger untuk BlackBerry, Android, iPhone, Nokia dan Windows Phone. Download hari ini juga di http://whatsapp.com/dl/",NotSpam
"Btw hadiah ga dicantumkan di poster? Biar orang-orang tertarik buat ikutan",NotSpam
"Wa'alaykumussalam abang/mpo, Insyaa Allah bisa dateng deh",NotSpam
"Sip makasih Yusuf :) Ditunggu kehadirannye!",NotSpam
"Mulai kumpulnya.. tapi pasti pada ngaret",NotSpam
"Terima kasih juga ya kak atas pengertiannya",NotSpam
"Misalnya 3 cewe 3 cowo. Kan total anak 6, jd lu pk segitiga pascal yg ke 6. Terus misal kemungkinan cewe: a (1/2), cowo b. Jdnya 20 a^3 x b^3 = 5/16",NotSpam
"Calvin benson, reaksi terang gelap, fotosintesis, dan respirasi,Hormon + fungsi,DNA, RNA, sintesa protein dan bagan sintesa protein,Penyimpangan semu hukum mend\del, pautan gen, pautan sex, pindah silang, gagal berpisah, gen lethal, kelainan gen pada autosom, gonosom, dan kombinasi",NotSpam
"Engga euy, ga keburu tadi... ngejar jam 8 ada presiden soalnya",NotSpam
"CT: Anda menerima kiriman dari ADHIT, dengan nomor resi PPS1606001255 dan code 84995, akan tiba di pool Fatmawati. Terima kasih",NotSpam
"Mobilnya dipake paginya Fer ",NotSpam
"Wah bagus juga itu, kan dia fokusnya membantu usaha mikro",NotSpam
"Saya sudah kirim ulang proposalnya by email. Semoga segera dikonfirmasi",NotSpam
"Yan bilangin mama yuniq main di rumah kayla.",NotSpam
"Abis upacara langsung main sama temen temen",NotSpam
"Saya madih di kampus. kalau mau ngobrol langsung ke kantor saya saja",NotSpam
"Ryan, adsu nanya website nya udah ready atau blm",NotSpam
"kamu nunggu dmn? aku br otw nih maaf yaa",NotSpam
"[BUCIL KPA] hai bucil! semangat ya latihannya yang pagelaran, wisuda atau 8eh! jangan lupa buku modusnya tetap diisi! sabtu besok bakal ada LDM (latihan dasar musik) buat kalian abis itu bakal maen sama akang teteh kpa. dateng ya, kumpul di rulat jam 10.30 kalo mau tanya hubungi teh Andya 085720543171 ",NotSpam
"Ryan, jam 9 pagi kita ketemu di pos polisi ya...Budi",NotSpam
"Ahmad Darmawan memilih Octavianus Marcel Harjono untuk dieksekusi",NotSpam
"[KESMA KM-ITB] Butuh tempat untuk curhat masalah akademik? Keuangan? Beasiswa? UKT? Kami siap menampung loh :) Sms aja ke 085748436713 (Bimly Akbar Shafara) ",NotSpam
"[CaKSEP 2013] Bsok 8/9/13 ada pertemuan KSEP jm 13.00 d 9212 Materi ttg makroekonomi. Jngn lupa kerjakan tugasnya. ",NotSpam
"Kami infokan nil TO tgl 17-18 MEI a/n FERYANDI NURDIANTORO:TPA=24,6,K.TBSP=30,17,N.Akhir 54,77, Ket Pil 1=LulUS PIL 3,Ket Pil 2=BLUM BRHASIL @GOst_35",NotSpam
"Eh pengumuman snmptn kpn?",NotSpam
"Kapan pengumumannya?",NotSpam
"Eh pengen kasih saran dong, tambahin button buat download rulebooknya",NotSpam
"halooo, aku lg ga di bandung tanggal segituan.Jadi kalo ada yang mau nitip sesuatu chat aku sesegera mungkin yaa",NotSpam
"Gua kayanya gabisa man, baru sabtu mau ke bandung, prefer senin atau weekdays lainnya, pas sore2 gitu",NotSpam
"Malam kawan2 yg luar biasa :) Ada bbrp pengumuman untuk TRYmeOUT bsk: 1. 1000 org yg dtg pertama akn mndapat snack krn konsumsi terbatas 2. Membawa papan dada(alas tulis) 3. Diharapkan datang on time. Terimakasih, sampai jumpa esok di TRYmeOUT :)",NotSpam
"[PelantikanAsyik] Abang Mpok Jangan lupa ya ntar jam 11 banget ngumpul persiapa pelantikan. Oh ya ada speknya, bawa bingkisan senilai 5-20rb yak, kita bakalan ada tuker kado nanti",NotSpam
"[Pelantikan UKB 2015] Abang Mpok! Diingetin lagi yak kalo besok kita pelantikan ca-UKB 2015 Sabtu, 24 Oktober 2015 kumpul di sekre jam 10.00. Pada dateng yaak, kita ramein",NotSpam
"Oi abang mpok! Udah pade tau kan pelantikan 2015 bakal diadain sabtu-minggu ini (24-25/10) di villa hijau, lembang? Nah buat nyiapin, sore ini kumpul @sekre pk. 17 yaa. Ditunggu kehadirannye!",NotSpam
"eh kamu sms apa tadi? sorry kirim ulang dong, hpku lagi rusak gabisa ngescroll -_-",NotSpam
"Eeh, maneh mah, eh kalo di bilang resolution foto min 400x600 maksudnya width sama height fotonya bukann?! ",NotSpam
"[HearingAsyik!] Oi abang mpok! Nggak kerasa ye ude setaon aje Iis jadi Babeh. Skrg udah waktunye UKB punya Babeh baru nih! Penasaran kan siape ca-babeh dan ape yang dibawa? Makanye dateng SABTU (7/11) @SEKRE UKB pk. 15.30. Ditunggu kehadirannye!",NotSpam
"Iih, buat daftar sbmptn, jangan cerewet, beneran itu maksudnya resolusi foto bukan ukuran foto?! ",NotSpam
"Nyusul yaaaa",NotSpam
"[IIS BAKAL TURUN] Si Udin mukanya gaje, Akhirnya ada LPJ. Nggak kerasa udeh setaon aje Iis jadi babeh. Nyok abang mpok sekalian daripada ngedeprok gajelas di kosan, ato kelayaban yang cuma jalan2 doang, Mending kite saksiin LPJ BP UKB ITB 2014/2015. Senin besok Jam 7 malem di sekre tercinte",NotSpam
"Kami infokan nil TO tgl 31-1 JUNI a/n FERYANDI NURDIANTORO:TPA=25,9,K.TBSP=34,N.Akhir 59,9, Ket Pil 1=LulUS PIL 3,Ket Pil 2=LulUS PIL 2 @GOst_35",NotSpam
"Coba di konfirmasi waktunya & harinya , saya bisa apa nggak? ",NotSpam
"GO mengundang adik-adik utk hdr d/Doa dan Kebaktian Bersama tgl 7/6/13 di Gedung Wanita Jl.L.L.R.E Martadinata No.84 Bdg jam 18-20.Trimakasih",NotSpam
"definisi 1001 BUAT BOCAH STEI MACEM LU KAN BACANYA SEMBILAN ",NotSpam
"Ada temen ga di sana? Lu udh di terima dimana aja fer? ",NotSpam
"kan lagi ga sparta -_- dan kalo bukber pasti di sekitar itb. bosen tapi....",NotSpam
"Jgn lupa Besok tgl 19/06/13 stlah test ada pembahasan dan Doorprize menarik di GO ST-35, hadir ya. ",NotSpam
"Coba ganti ipnya ke 10.10.43.16 255.255.255.192 gw nya ke 10.10.43.1 ",NotSpam
"nggak tau, yang dekat kosan lo aja pokoknya, sebelum masuk ke jalan kosannya",NotSpam
"SENIN atau Rabu jam 10- 12, pasti ada . ",NotSpam
"Ayo kawal pemanfaatan subsidi BBM & Kompensasi bagi yang berhak! Pengaduan, ketik BBM (spasi) isi pesan. Kirim 1708 ",NotSpam
"Hari ini (Jumat 27 Sep 13) ada pelatihan #1 Intermed (operator dan updater). Siapkan laptop kalian, Kita ketemu di sekre pukul 14:30. See you! :D ",NotSpam
"Bukber kelas tanggal 13 di ayam penyet rahmad letsu jam 5.30. tolong konfirmasi bisa atau engga, biar bisa booking tempat",NotSpam
"Di TVST ya.. Samping tangga. ",NotSpam
"Fery, dek gimana keputusan kamu dek? Kamu jadinya mau gak dimuridkan di salah satu lp di pmk itb? :-) ",NotSpam
"Dom pizza, nama gedungnya apa ka? saya sudah di ganeca",NotSpam
"Besok selasa 24 sept latian 17.00-20.00 di selasar SR tempat biasa ya,ada spek baru nh, beli yakult trus dilubangin bagian dasarnya,wajib dbw ya bsk! Smangat ! ",NotSpam
"Halo Cakru 19! Hari ini, 200913 bakal ada training ke-4 jam 18.30 @ studio 8EH!!! Yg mau jd ketua angkatan lgsung aja sms ke 083820227879 ya. Konfirm juga ke nmr diatas. Semangat!:D ",NotSpam
"wkwkwkwk emang ada yang AB selain disitu? Gue itu doang tapi ga terima karna disitu......",NotSpam
"[MBWG] Malam..penasaran kan dapet fraksi apa? Dtg ya Senin 16-09-2013 krn akan ada pengumuman penempatan fraksi jam 18.30 di parkiran sipil dpn selasar aula barat. Jgn lupa spek: topi, nametag, sepatu bertali. Bawa juga foto & form bagi yg blm mengumpulkan. Makasih :) ",NotSpam
"Halo Cakru 19!! Bsk, Senin 160913 ada training ketiga loooh. Spt biasa jam 18.30 di tvst yak. Buku cakru jgn dikumpulin dulu, pegang aja pas training. Jgn lupa cv juga!! Konfirm ke 083820227879 :D ",NotSpam
"[GM XXIII KMPA] Sabtu 14 sept 13. materi kelas, ttg kepencintaalaman & lingkungan hidup. Kumpul di depan sekre KMPA jam 9 pagi. Dtg tepat waktu & pakai slayer ",NotSpam
"[PMK ITB] OH Sion @Large Meeting Room Sabuga Open Gate: 5.30pm Akan ada yang menjemput digerbang depan sabuga. CP: Fedik SI'11 085794953035 Dateng yuk! GBU :D ",NotSpam
"[KSEP] Halo CaKSEP 2013.! Hari ini tanggal 12/9/13 ada acara ngobrol bareng KSEP ITB pukul 18.30-20.00 di selasar GKU Timur lt.1. Ditunggu kehadirannya ya. Salam. ",NotSpam
"[MBWG] Jgn lupa hr ini tgl 10 & 12 sept ada penempatan fraksi susulan dr jam 17.00-20.00. Kumpul di lapbas jam 17.00. Bagi yg baru selesai kuliah bs menyusul.Spek: topi,nametag,kaos kaki,sepatu tertutup. Bawa form & foto 3x4 ya! Ajakin temen2 nya jg krn pendaftaran msh di buka. Terima kasih :)) ",NotSpam
"Paket Chatting Sesukamu Bulanan - Penggunaan KHUSUS Kakao Talk, Line, WhatsApp, WeChat, Yahoo Messenger telah sukses diaktifkan & berlaku s/d 08/10/2013. Matikan perangkat anda dahulu, kmd hidupkan kembali. Cek sisa benefit, Telepon *123*4*3*1#. ",NotSpam
"[LATIHAN BUCIL HARI SENIN] selamat siag bucil-bucil yang kece badai nah hai senin besok adalah jadwal latihan perdna kalian yang dilaksanakan jam 15.30-seleai .....jadi mohn pada dteng yachhh ...... pasti seru kok latihanya dan bisa mainin angklung dengan lau yang asyikkk-asyikkk samai jumpa besok di tunggu di rulat KPA okeyyy JANGAN NGARET yachhh adiak wa yang kece miss you ",NotSpam
"[KPA] halo Feryandi Nurdiantoro jangan lupa ya besok sabtu 7 september ada kumpul perdana KPA di Taman Ganesha jam 3.30 sore, bawa ponco dan uang 10 ribu ajak teman-teman yang lain juga yaa :) ",NotSpam
"Aloha Cakru 19! Jangan lupa dateng ke pertemuan kedua hari Senin, 19-09-13 jam 18.30 di selasar TVST. Yg blm tau tugasnya langsung cek di 8eh.itb.ac.id/oprec. Konfirm kedatangan kamu ke 083820227879 yaa ",NotSpam
"[MBWG] Nanti jam 17.00 jangan lupa kumpul di Lapbas ya. kalau UJAN kita kumpul di AULA BARAT. Jangan telat ya ada apel. Speknya jg jangan lupa. makasih:) ",NotSpam
"[LTPB ITB] Selamat Pagi teman-teman STEI 2013 Teman-teman wajib hadir dikegiatan Motivation Training hari Sabtu 7 September 2013 pukul 07.45-16.00 Nim 16513118-16513175 di 9123 info lebih lanjut lihat di Papan Pengumuman LTPB. Terima Kasih :) ",NotSpam
"[Wawancara KSEP] hi 2013! Yg Mau wawancara hari rabu (hari ini) kumpul jam 18.15 ya di selasa gku timur lantai 1. Jangan lupa kuitansinya dibawa y ",NotSpam
"[PMK ITB] Hay kawan-kawan 2013, Dateng yuk.. PMK Funday 2013, 31-8-13 @Lapangan Voli Saraga jam 6.30 Spek: Air minum, pake baju OR, baju ganti Yuk bermain!! ",NotSpam
"Masing-masing lab ku masukin 2 orang yang bisa ngedit, sok aja kalo mau nambahin",NotSpam
"Teman2 135!!! :-D Mohon utk perhatiin seminarnya, soalnya nanti bakalan ada tugas resume. :-) Semangaaat! :-D ",NotSpam
"Jangan lupa juga nanti ada interaksi kelompok! Kumpul di lapangan Seni Rupa jam 6 sore! Semangat semangat semangaaat! :-D ",NotSpam
"Jarkomin [OSKM 2013 JAM BERKUMPUL SPEK TAMBAHAN DAN TUGAS] Sabtu 24 Agustus 2013 Mahasiswa ITB 2013 berkumpul pukil 6.20 di Lapangan Sipil Membawa spek tambahan yaitu : -Baju Ganti -Jaket tebal Spek dresscode kembali ke spek awal yaitu seragam SMA dengan memakai jamal Tugas per kelompok : -membuat timeline dan sejarah kemahasiswaan di post di blog masing kelompok , Paling lambat MALAM INI PUKUL 23.59 ",NotSpam
"Semangat Pagi, teman2 135! Nanti ketemu di lapangan sipil dan barisnya per agama masing2. Soalnya, acara selanjutnya adl interaksi agama. Nah, urutan barisnya: Muslim PI - Kristen - Muslim PA - Katholik - Hindu - Budha - Kong Hu Chu. Semangaaat! :-D ",NotSpam
"[KABAR GEMBIRA] jarkomin ke anak2 ga jadi ngumpul di selasar perpus jam 6.30. Jadinya dateng sendiri jam 8 ke ruangan masing2 sesuai fakultas. Bisa lihat di post grup.. Semangat 135!!!! ",NotSpam
"Kabar gembiraaa... kalian lgsg ke ruangan masing2 JAM DELAPAN,yoo! Yuhuuui :-D Tetep semangaaat! :-D Yg blm tau ruangan sms aku.. ",NotSpam
"Maaf ini sms datang lagi. -,- Tadi ada trouble soalnya. Ehm, mengenai masker+baju ganti, di fanspage OSKM ITB 2013 maupun di twitter official TIDAK menyebutkan spek tambahan berupa masker+baju ganti. Oleh karena itu, tidak perlu membawanya. :-) Yang penting bawa semangat. :-D ",NotSpam
"Jadi seharusnya ya mungkin deadline untuk 2014 bisa dimundurin ke minggu ketiga kuliah aja",NotSpam
"Pagi kawan2, info nih isi form kesehatan camaba yah, https://docs.google.com/forms/d/1Wxx1ivlSlp6lhDbw6sX5pA4iY5ttchJ8xv9JKg6Buac/viewform maksimal jam 12 yah, masalah nim nya tunggu kabar selanjutnya ya :D ",NotSpam
"Maaf, dek, tadi hape batere kosong, jd baru masuk smsmu. Hehe, hari ini blm dikasih tugas. udah, santai2 saja dulu. :-D Tapi tetep semangat, yo! :-D ",NotSpam
"Ada bbm, add 2B1CC94B itu pin taplok kita bilang kelompok 135 biar dimasukin ke grup ",NotSpam
"Kado Eksklusif untuk Pelanggan Newsletter Traveloka! Menginap di mana saja jadi lebih hemat karena ada kupon diskon senilai s.d. Rp300.000 untuk SEMUA hotel! Aktifkan diskonnya dengan kode kupon berikut: AGU9D1",NotSpam
"Halo Feryandi, Janji anda dengan Dewi adalah tanggal Jul 29, 2013. Jika ada pertanyaan, silalah hubungi 02282063888. ",NotSpam
"Hari ini adalah hari ulang tahun Maulida Yani. Ucapkan selamat ulang tahun untuk Maulida Yani",NotSpam
"[Pagelaran Sebentar Lagi] Minggu 12/04 ada kumpul buat ngomongin pagelaran pkl 13.00 @sekre. Diharapkan banget kehadirannye ye abang mpok. Makasih :)",NotSpam
"[H-11 Pagelaran Asyik] Oi abang2?!! Oiiii Oi Mpok2?!!! Oiiii Udah H-11 Pagelaran nih Nyok dijaga semangatnye Jangan pada lupa yee Hari ini 12.30 siang kite Latihan gabungan lagi Gamau kan hasil latihan kite dipandang sebelah mata Udah UKB banget kan ngehibur semua penontonnye Makanya nyok siapin latihan buat ntar #Asyiq (pake qolqolah)",NotSpam
"[Kumpul Oprec Asyik]Selasa 24/02 bakal ade kumpul perdana oprecan niih jam 19 di selasar labtek vi. Sebelumnye kumpul dulu ye di sekre jam 18.30. Ditunggu kehadirannya!",NotSpam
"[SyukwisAsyik] ada tukang rampok pergi ke dokter gigi Oi Abang Mpok nyok kita ngumpul lagi hari Selase, 31 maret 2015 Jem 7 malem di sekre UKB. Nyok kita dateng Syukuran Wisudanya Bang Ryan, Bang Ochen, Nasha pinasthika dan Tiffani irianto. Ditunggu yeee.",NotSpam
"Fer,lu bneran jatuh dengan cara seperti itu? Hahaha ",NotSpam
"Server drop kayanya ",NotSpam
"Buat asistensi nanti kalian udah harus baca template skpl ya, sama bawa satu laptop buat nunjukin skpl kalian udah sampe mana.",NotSpam
"Ralat, pertemuan kedua hari senin tanggal 09-09-13 ",NotSpam
"Yang terhormat, Pendapat atau opini Anda sangat penting bagi survei kali ini. Kami sedang mencari komentar dan saran yang menarik. Jangan lewatkan kesempatan untuk berbagi komentar Anda dan mendapat hadiah! Survei akan berakhir secara otomatis, kalau kami sudah mengumpulkan jawaban yang cukup. Silakan pergi ke menjawab survei secepatnya supaya tidak melewatkan survei yang menarik!",NotSpam
"Kamu punya acara? kami punya dressnya. Jangan lewatkan extra 15% off jika beli 2 sepatu. Untuk tampilan web Klik disini",NotSpam
"Kami dari Sion Ministry mengundang anda untuk datang ke Open House LP Sion,besok (Jumat 13sept) di ruang rapat besar SABUGA. Open gate jam 17.30. Be there! :) ",NotSpam
"(Bucil KPA) Hari ini (Sabtu) ada penampilan Angklung Udjo lo di Ciwalk (Gratis), kita nonton yaa brg2 buat ngeliat penampilan mereka.. Jadi buat nambah ilmu kita..hhe Kumpul di Rulat KPA yaa Jam 11.30 udah makan siang yaa :D Ntar kita foto2 disana..hhe Pertanyaan hub Anita 089652456446, jgn bls ke no ini ",NotSpam
"Halo brass! Makasih ya yang td ud ambil nametag.,yg blm dapet sabtu lgsg ambil ya ud dititipin ke hadad sama hani karna akuijin. Makasih brass:) smangat! -wulan ",NotSpam
"Hai!jangan lupa besok latihan jam 8 pagi. Tempat di lapangan pool bus (di sebelah timur perpustakaan pusat ITB). Jangan telat dan jangan lupa speknya ya guys :) ",NotSpam
"Pesan paket hosting Personal atau Bisnis Anda hari ini mulai pukul 04.00 s/d 20.00 WIB dan dapatkan diskon 50%. Garansi harga termurah, disk space dan bandwidth unlimited, dan bonus Domain dan SSL gratis selamanya!",NotSpam
"Belom dapet sama sekali nih. Pengen nya sih gtu. Tp kyak nya pada nggak ada yg mau mulai kumpul2 ",NotSpam
"Permisi kak, besok ada waktu atau tidak? Rencanant besok kami mau asistensi. Terimakasih",NotSpam
"Seiring beroperasinya Terminal 3 Ultimate Soekarno-Hatta Beberapa maskapai melakukan penyesuaian lokasi keberangkatan Jangan lupa cek kembali jadwal keberangkatan Anda",NotSpam
"Besok aku kosong jam 12-18",NotSpam
"Mulainya antara pkl 15 atau pkl 17 bisa kan kak?",NotSpam
"Pkl 15 udah ada kelompok laiin, kalo pkl 17 bisaa",NotSpam
"Maaf jul, aku masih dijalan, ga tau sampenya kapan. Udah nyampe garut sih, tapi lagi kena macet.",NotSpam
"Wit, bisa kerjain ga? Atau masih di jalan? Sampe kapan? Udah aku tandain yg belum dikerjain",NotSpam
"Mohon maaf anda tidak masuk menjadi 85 pengawas UAS PTI. Terima kasih, ditunggu partisipasi utk pengawas PRD 14 Mei yg akan datang, tunggu oprek nya ya -LTPB",NotSpam
"kak, admin bisa menambah event? Atau cuma bisa menghapus?",NotSpam
"Bagi tmn2 yg masih bermasalah dgn UKT, yuk besok kita kumpul bareng, dan membahas bersama. Sabtu, 5 Okt 2013. 10.00 pagi. Di selasar oktagon. ~Kesma KM ITB ",NotSpam
"Sore semua! Perkenalkan ini babang gubpin PINKA 2013, disimpen ya nomornya. Sukses buat UTS pertama kalian besok, semoga dapet hasil yg maksimal! Tetep semangat buat belajar dan latihan pinkanya. Jangan lupa selesain buku putih dan saling bantu buat selesain juga ya, makasih :) ",NotSpam
"Di lab rpl ajaa. Tapi nanti kalo keramean aku kabarin",NotSpam
"Lab rpl sepertinya rame, di TU if aja yaa",NotSpam
"Laptop aku mati kang, mau ngirimin laprak deadline malem ini tpi msh ada yg blm keedit, terus sekrng ga bisa di cas, chargernya rusak ga masuk2",NotSpam
"Wisuda april ga? Kapan ituteh? Wkwk",NotSpam
"Si nada ngajak maen yeuh, ada yuda juga di bdg. Minggu yu, bisa ga?",NotSpam
"Paku berapa senti",NotSpam
"Di depan bank bukopin. ",NotSpam
"Maleem, perkenalkan saya Safara sbg PJ Fak. STEI di casatgas wisuda Okt 2013. Temen2, masih butuh banget casatgas niih. Wisuda oktober kan paling rame. Kita butuh sampe 120 itu minimal bgt dan sampe skrg kuorom 80 aja buat terpenuhi. Tolong bgt doong yg mau ikutaaan yuk ikut. Atau coba tanya2in temennya jugaa makasih banyaaak. Bantuan kalian berharga banget buat kami. Kalo mau nanya2 bisa sms lgsg aja ke akuu. Makasih banyak :) ",NotSpam
"Saya masih di kampus pak, mungkin baru pulang malem. Tapi saya buuh pakunya besok pagi pak.",NotSpam
"Ya neng udah ada pakunya",NotSpam
"Coba ada aplikasi khusus androidnya, psti lbih laku krn lbih mudah di akses",NotSpam
